Username,Rating,Review,App,Sentiment
Adhyastha Prasraya Priyosaputro,5,sangat membantu dalam pembelian barang secara online,Tokopedia,Sangat Positif
Indah Cahyani,5,sangat bagus,Tokopedia,Sangat Positif
Kerohok,4,Tolong etsimasinya di perbarui jangan seminggu padahal cekout satu kota masa 1minggu baru nyampe,Tokopedia,Positif
Yati,2,Jdi males belanja di toko pedia ga ada gratis ongkir dan diskon nya cuma sekali ja ada gratis ongkir dan diskon nya. Lbh sempurna belanja d shoppe,Tokopedia,Negatif
juna edi,1,"Belanja di Tokopedia makin gak jelas,pesanan gak direspon. Gak ada gerakan. Mending di shopee produk beragam,banyak pilihan,pengiriman cepat,toko nya pun selalu menjaga,dan menghargai pembeli",Tokopedia,Sangat Negatif
dadang mulyana,1,Bari pertama kali pake kesannya buruk telat nyampe barangnya,Tokopedia,Sangat Negatif
Gilar Azhar,3,banyak vocer gratis ini itu tapi butuh syarat sama ajh ampas,Tokopedia,Netral
ENGEL R K SAYORI,5,"Pelayanannya bagus, barang barang sesuai👍🏻",Tokopedia,Sangat Positif
Abdu rrohman,1,Setiap transaksi bank BRI prosesnya lama direspon sama pihak tokpednya,Tokopedia,Sangat Negatif
Nada,5,mantap terimakasih,Tokopedia,Sangat Positif
Aan Andri saputra,5,Bagus mantap banget aplikasinya keren sekali.terimakasih saya bangga sekali dengan aplikasi ini.hore 👍🙏🤔🤓🤳.,Tokopedia,Sangat Positif
Syarifah09 Syarifah,5,degang Tokopedia belanja lebih mudah,Tokopedia,Sangat Positif
kartikasari ugisejati,5,biar bintang yang berbicara,Tokopedia,Sangat Positif
Rizal Gilang,5,mantap,Tokopedia,Sangat Positif
Aam SaefulMilah,1,aplikasi aneh ngbandingin harga suatu produk sama apk oren jauh bangt njir mahal mahal kalo di apk ini pdhl sama sama di mall nya,Tokopedia,Sangat Negatif
Arief Rida,2,Kurir yang dipake tokped lelet mnding apl sebelah,Tokopedia,Negatif
Toben,4,Kenapa jadi susah untuk login ? Dan terkadang voucher tdk bisa di gunakan padahal waktu hangus voucher nya masih lama ?,Tokopedia,Positif
Roheniii,5,"gila Tokopedia gacor bangett anjenggg, paket gua cpt banget sampenya",Tokopedia,Sangat Positif
Cetyo Boedy,5,mantap sekali. sangat nyaman yransakasi di tokopedia,Tokopedia,Sangat Positif
Cutdy Cut,5,bagus,Tokopedia,Sangat Positif
Iwan Ridwan,5,cukup membantu saat butuh yg dicari.,Tokopedia,Sangat Positif
Sri Wahyuni,5,good,Tokopedia,Sangat Positif
RH,1,pesanan saya datang terlambat terus menerus kurir sicepat Dou gak beres lambat,Tokopedia,Sangat Negatif
Adella Rizka,5,"COK!!! MURAH MURAH ASELIII SUMPILLL KALEAN WAJIB INSTAL SIHHH MURCE ABIS COKKK,😔😔😔 NYESEL BANGET NGGA DARI DULU TAUNYAAA",Tokopedia,Sangat Positif
Muh.Asyraf Dafa.R,4,di coba dulu,Tokopedia,Positif
Masyaidahsiti 18,5,istimewa pokok nya Tokopedia,Tokopedia,Sangat Positif
Muhammad Ikhsan,5,mantap,Tokopedia,Sangat Positif
bow bow,3,"Kenapa tidak ada pembayaran Via dana, pakai ovo, ovonya error terus permasalahan koneksi, padahal koneksi lancar.",Tokopedia,Netral
Bedjo BaeLah,1,"Parah ah tokped, kenapa kerjasama denga jasa kirim jne terus. Tolong tambah pilihan kurir rekomendasi bisa pilih jasa kirim yang mana lah. Jne lelet nya ampuuuun, ga ada kurir nya apa nih jasa kirim.",Tokopedia,Sangat Negatif
Suka Musik,5,belanja lebih mudah,Tokopedia,Sangat Positif
Rebing Limit,1,wow,Tokopedia,Sangat Negatif
Dadan Ramdan,1,Daftar nya ribet pake email pake nomer hp EROR trs beberapa kali coba ttep EROR..,Tokopedia,Sangat Negatif
RHay 1402,1,"saya tidak pernah mendaftar di tokopedia kenapa ada notifikasi kode verifikasi... ingat ya jika terjadi penyalagunaan data akan saya tuntut !! itu bkn saya 😡😡 nomor 0821*****262, kenapa notif kode verifikasi uda bbrpa hari ini selalu dikrim padhaal gk pernah download apalagi registrasi. hapus data yg terkait saya karena itu bukan saya",Tokopedia,Sangat Negatif
Enyak Bunah,5,Ok bgt,Tokopedia,Sangat Positif
Heru,5,Aplikasi ini sngt membantu.,Tokopedia,Sangat Positif
ELYAS HAFIDDINA,1,"Kecewa si, diskon pengguna baru, udah dapet barangnya dengan harga diskon, udah di bayar juga, malah di batalkan oleh sistem, dan mau beli barang yang sama lagi harganya udah naik, apaan gajelas banget, gak niat kasih diskon Mending pake oren aja deh, walau gaada diskon banyak tapi gak ngasih iming iming trus di tinggalin, kecewaa!!",Tokopedia,Sangat Negatif
Darto Yanto,5,sukses selalu,Tokopedia,Sangat Positif
nanda naxal,1,Miskin promo. Skrg malah makin parah. Sampe miskin gratis ongkir,Tokopedia,Sangat Negatif
andi kurniawan,4,Good pertahankan,Tokopedia,Positif
Rian Fjr,2,Split pembyaran nggabisa 👎,Tokopedia,Negatif
arya pyantara,1,"1.Harusnya toko yang tidak aktif jangan di tampilkan'. 2.Penjual harus merespon 1 X 24jam jika tidak batalkan langsung pengiriman 3.Jangan menggunakan fitur IA,karena itu tidak akan berguna jika yang jualan masih manusia",Tokopedia,Sangat Negatif
Asril L,5,memuaskan,Tokopedia,Sangat Positif
Miftakhul Huda,4,mantap,Tokopedia,Positif
Eropin Stg,5,Aplikasi sangat bagus dan terpercaya.,Tokopedia,Sangat Positif
Ade Sunaryo,5,tambah lagi diskonnya,Tokopedia,Sangat Positif
Eko Prasetyo,5,"Pengalaman beberapa kali belanja Sudah begitu sering berbelanja di Toko pedia, lumayan lah. Sampai sekarang saya masih tetap belanja di toko Pedia.",Tokopedia,Sangat Positif
Ikbal Maulana,5,semoga pas aku download bisa hemat,Tokopedia,Sangat Positif
9G Muhammad Fathin Rizieq,5,aplikasinya bagus buat pengguna baru banyak kupon diskon promo terima kasih tokopedia,Tokopedia,Sangat Positif
Restu Maulana,1,"Mau buat akun nggak bisa bisa. Katanya terjadi kesalahan pada server.ulangi beberapa saat lagi, kaya gitu terus masa su",Tokopedia,Sangat Negatif
Afiq Maulana,5,Nonaktifkan metode pembayaran COD. Orang-orang dinegara ini belum sepenuhnya siap untuk metode pembayaran COD.,Tokopedia,Sangat Positif
Anastasya,4,selama menggunakan tokopedia selalu puas saat pesan barang. cuma beberapa fitur gk bisa tersedia ntah karna kebijakan seperti apa. overall nice,Tokopedia,Positif
Paul Harding,2,"Koreksi Ya TOLONG NIH, Jasa yg DIREKOMENDASIKAN yaitu JNE sangat tidak layak buat DIREKOMENDASIKAN, Sampe 6 HARI bahkan 1 MINGGU paket ESTIMASINYA, LAMBAT ITU JASA JNE , KECEWA BANGET. RANTING BISA DIPERBAIKI!",Tokopedia,Negatif
Alwi channel,1,Gabisa didownload,Tokopedia,Sangat Negatif
Rekhan Galih,3,baik,Tokopedia,Netral
handevi d Septiana,5,Selalu puas dengan Tokopedia....,Tokopedia,Sangat Positif
alesandro faisal,5,"Ini sdh bagus Wishlist ada beranda bawah, jgn dirubah lagi Oh ya kenapa program menabung emas sudah ga ada lagi ?",Tokopedia,Sangat Positif
Fendi Rahman,5,semoga terpercaya,Tokopedia,Sangat Positif
Daniel girbert,2,"Ribet amat ga bisa pilih opsi pengiriman sesuai keinginan pembeli. Sebelum beli, seharusny bisa memilih opsi pengiriman nya...",Tokopedia,Negatif
Irwandi Gacor,5,ok banget.. mudah,Tokopedia,Sangat Positif
Andreass sajo,1,"Kurirnya lemot banget,, kecewa sangat... Sampai sekarang pesanan saya tidak datang2.",Tokopedia,Sangat Negatif
Ilham Shidik,1,"Tidak memuaskan untuk pengalaman pembelian, knpa ketika pesan yang dapat promo....paket hilang, hanya mondar-mandir ketika di cek, akhirnya ajukan komplen, di arahkan untuk pengembalian dana, padahal harga aslinya 35k, dpat promo 15k, hilang paketnya, ajukan kembalian aja balik modal gk sampe, hadehhh, kecewa sangat",Tokopedia,Sangat Negatif
Ellaa,2,"Woi tokped! gua pakek fitur pembayaran melalui qris kenapa ga ke verifikasi?, padahal gua udah bayar! Saldo gua juga ke potong! Gua udah hubungi CS ga ada tanggapan.. GIMANAA DONGG! TAU GINI GA DONLOT TOKPED LAGI",Tokopedia,Negatif
PNG Project,1,Gak usah pakai kurir rekomendasi SAPX,Tokopedia,Sangat Negatif
Mas Muamar,5,keren,Tokopedia,Sangat Positif
Muthia Nafisa,4,Semoga elegan jadi sesuai pesanan,Tokopedia,Positif
Abjad Qq,1,Untuk toko pedia mohon ketika ada yang melakukan laporan di cek kembali apakah itu melanggar atau tidak. Dan sangat mohon jangan melakukan moderasi langsung karena toko lain pun sama berjualan dengan barang yang sama tetapi masih aman,Tokopedia,Sangat Negatif
Muhammad Ardiansyah,5,Aplikasi sangat bagus,Tokopedia,Sangat Positif
M budiman Yuliana,1,kenapa gk bisa daftar sih selalu gangguan server pdhl jaringan bagus,Tokopedia,Sangat Negatif
LILI SOMANTRI,5,bagus,Tokopedia,Sangat Positif
Didi Mursidi,1,"Bener ya belanja di toko pedia jauh bedanya pengirimanya lambat padahal qta beli di tokopedia ongkir bayar,sedangkan ongkir di lazada gratis tp wktu pengirimanya cepet j&n tokopedia pakai j&t lambat,tp di lazada t&n dari Semarang ke Banten 2 hari sampai,tp Tokopedia dri Depok ke Banten 2 hari blm sampai ampun saya tokopedia lelet",Tokopedia,Sangat Negatif
Yanakubar,5,Terlalu mahal ongkirnya,Tokopedia,Sangat Positif
Anis Umar,5,Ok,Tokopedia,Sangat Positif
soni omm,5,baik,Tokopedia,Sangat Positif
Sayyidina Muhammad,5,Bagus,Tokopedia,Sangat Positif
wahyu ivan,3,Kurang respon penjualnya,Tokopedia,Netral
Adri Dri,5,Apliksi nya bagus banget,Tokopedia,Sangat Positif
mas Jaya,1,"Tolong untuk Tokopedia Tingkat kan di pengiriman kurir, seharusnya pengiriman sampe 3 hari . Masa jadi 8 hari udah sampai . Msa Paket.nya di timbun nunggu barengan yg lain . Kalo ga ada barengan ga dikirim2 paketnya. Juga Update status pengiriman slalu telat . Apalagi ""Rekomendasi"" ... Kalo Tokopedia begini terus semua pelanggan bakal pada pindah",Tokopedia,Sangat Negatif
lagu tranding,1,"jangan belanja disini klaim barang hilang susah, pihak penjual tidak diganti pihak pembeli pun sama,, mening belanja di shope lazada atau aplikasi semacamnya yang ini tahun 2025 udh hancur",Tokopedia,Sangat Negatif
Vidya Putri Utami,5,Mantap sekali Tokopedia ini,Tokopedia,Sangat Positif
Gamer Newbie,5,Shopee gampang eror webview lelet. Lazada Ga lengkap... 🙃,Tokopedia,Sangat Positif
Hadi Siswanto,5,proses sangat cpt,Tokopedia,Sangat Positif
Mr Hartono,2,tolong perbaiki bug nya min? Bagian notif pesan ada 2 pcs tapi di buka gak ada pesan,Tokopedia,Negatif
Riyan Rama,1,"Di update malah keluar akun, mau masuk lagi malah ga bisa... Gimana si tokopedia.. Di update malah rusak!!!!!!!",Tokopedia,Sangat Negatif
Muhammad Wahyuliana,5,good,Tokopedia,Sangat Positif
Ilyas Zulki,5,good apps,Tokopedia,Sangat Positif
Ucup Supriadi,5,Mantap...,Tokopedia,Sangat Positif
Firman Juniar,5,Mudah mendownloadnya,Tokopedia,Sangat Positif
Ade Subandi,1,Return ditolak padahal sudah jelas barang tidak sesuai,Tokopedia,Sangat Negatif
mzainun zahroni127,2,Udah daftar Tokopedia plus voucher diskon gk bisa di pakai. Malah banyak diskon yang dibuat untuk toko tertentu. Ongkir nya hanya beda kota sebelah lebih mahal dari pada harga kirim pakek sendiri. Masa harus beli dalam kota baru gratis ongkir.,Tokopedia,Negatif
Liem Mei,5,mudah diikuti petunjuknya,Tokopedia,Sangat Positif
Pasti Jadi,5,mantappp promonya,Tokopedia,Sangat Positif
Drajad Ridwan,1,Ini tokopedia masih mau kerjasama dengan ekspedisi maling kah? Review di google maps sudah menunjukan ekspedisi tersebut maling semua.,Tokopedia,Sangat Negatif
Ayn Mulyadi,1,Hati hati saldo GO-PAY hilang.. Ada pencurian dana diwaktu malam.. Transaksi tanpa persetujuan/notifikasi ke pengguna.. Dari pihak toped hanya menganjurkan kepihak polisi ga ada pengambalian dana yg dicuri.. Hati2 ya para pengguna khususnya yg tersambung ke gopay.,Tokopedia,Sangat Negatif
Haerul Hayat,5,mantap,Tokopedia,Sangat Positif
nyoto paijo,5,sangat membantu...,Tokopedia,Sangat Positif
Neville Neville Garcia,1,Pengiriman nya lama sama ongkir nya juga mahal banget kena biaya yang banyak lagi padahal udah pakek gratis ongkir juga,Tokopedia,Sangat Negatif
Rizky Subagja,1,sistem gajelas di batalin mulu setiap order barang,Tokopedia,Sangat Negatif
zahril habibi,1,"Tarik dana ribet, buanyak aturan, lama, belum tentu d approve, malah dana kembali ke tokped!!!",Tokopedia,Sangat Negatif
Reza Code,1,"Tolong diperbaiki, dibagian chat diinfo ada bebarapa chat yang belum dibaca, tapi saat dibuka, semua chat sudah dibaca",Tokopedia,Sangat Negatif
Raraducous Ehe,4,"Baguss,tpi sediain opsi lunasin cicilan tertentu lebih awal dong:( biar enak gtu",Tokopedia,Positif
eko hermanto,5,Terima kasih TokoPedia,Tokopedia,Sangat Positif
Fitriah Family,1,aplikasi ga jelas! diperbaruin malah jadi ngga bisa lihat voucher. ga bisa cek paylater. menunya ilang.,Tokopedia,Sangat Negatif
Khaira Hafiza,5,ok,Tokopedia,Sangat Positif
Dawa Frans,5,Memudahkan untuk mendapatkan barang sesuai keinginan. Terus maju demi pelayanan pelanggan. Tokopedia terus manyala....,Tokopedia,Sangat Positif
Tegar F. Antoro,4,"Ringan dan nyaman, namun promo semakin sedikit dan ketentuan promo juga mulai menjadi terlalu ketat",Tokopedia,Positif
Candra Saputra,5,"sya pengguna baru Tokopedia, smoga kedepan nya bnyak fitur2 menarik terutama limit paylater nya besar..👍",Tokopedia,Sangat Positif
Dananjaya Pravda,1,"Tokopedia nyedot dana ,tiba tiba hilang saldo di dana",Tokopedia,Sangat Negatif
DIANA SABRINA STUFF,1,"Sekarang jarang promo, sekalinya dapet promo terbatalkan sistem dan slow respon ditanya alasan nya kenapa. Tokopedia semakin kesini semakin downgrade. Lama lama uninstall juga nih",Tokopedia,Sangat Negatif
rahma sucii,5,sangat sangat berguna dan nyaman amanah,Tokopedia,Sangat Positif
Musa Hasyimi,1,Shopee > tokopedia,Tokopedia,Sangat Negatif
Wulan Rizkhaa,5,Sangat lengkap dan murah2 sekali,Tokopedia,Sangat Positif
Deddy Bagus,5,Terbaik,Tokopedia,Sangat Positif
Nur Hidayat,1,"Online shope yg suka prank, bagi2 kupon promo. saat CO kupon digunakan dibatalkan sepihak sama sistem.anehhhh jangan suka ngeprank males lahh hapus saja toped .....",Tokopedia,Sangat Negatif
Lut Fiah97,3,Tolong untuk pengiriman bisa pake expedisi yg cepet gak soalnya barang sampainya sampe 1 minggu,Tokopedia,Netral
Hasan Al,5,mantull,Tokopedia,Sangat Positif
dimar99,5,joz,Tokopedia,Sangat Positif
Opih Dotcom,5,"bagusss, respon cepat",Tokopedia,Sangat Positif
Maluntui Parut,3,Aplikasinya lebih bagus dari oren tapi ongkir lebih murah yg oren,Tokopedia,Netral
Tang Koko,3,di HP Vivo saya kenapa jadi error yaa?,Tokopedia,Netral
Siti Husnah,5,bagus,Tokopedia,Sangat Positif
Danang Suto,1,"Apa ongkir nya mahal gak ada diskon "" nya",Tokopedia,Sangat Negatif
ᴀʀɪs ᴘʀɪʏᴏɴᴏ,5,Bagus,Tokopedia,Sangat Positif
Ibrahim Aimar Ramadhan,1,Ku kasih bintang satu karena INI BUAT BELAJAR BUKAN BELANJA GIMANA SIH MALAH AKU DAH BELI SATU PRODUK NYA LAGI TOLONG JANGAN SCAM ORG2 YG MAU BELAJAR,Tokopedia,Sangat Negatif
Herdinan. Zakirien,5,sangat mantul Tokopedia emang bagus banyak diskon nya beli apapun murah dan gratis ongkir 👍👍,Tokopedia,Sangat Positif
Put Ra,5,the best semoga sukses selalu aamiin 🤲🥰,Tokopedia,Sangat Positif
Diki Candra,1,"Log out sendri, dftarnya lupa pake nmer yg mna, pdhal ada sisa saldo d dompet tokped",Tokopedia,Sangat Negatif
abdul Rochmad,5,bagus,Tokopedia,Sangat Positif
Kornelia K,5,The best ⭐⭐⭐⭐⭐,Tokopedia,Sangat Positif
Fauzi Alrasyid,5,smpai saat ni masih paling ok ni aplikasi,Tokopedia,Sangat Positif
Sigit Purna irawan,5,respon baik👍,Tokopedia,Sangat Positif
Bondan Asroel,5,mantap bagus barang,Tokopedia,Sangat Positif
suradi harja,5,belanja di Tokopedia emang top,Tokopedia,Sangat Positif
Judish TV Channel,5,Aplikasi top deh...👍👍👍,Tokopedia,Sangat Positif
Saiful Anwar,1,"Tolong di Bantu, Hari ini tanggal 25 Februari 2025 Saya terus menerus menerima kode OTP di WA saya.. Padahal saya tidak melakukan login.. Tolong di jaga untuk keamanan akun saya.",Tokopedia,Sangat Negatif
Pengguna Google,1,kembalikan akun saya saya daftar pake fb dan nomor hp sudah saya masukan semua dapat kode otp juga pas mau verifikasi gagal trus padahal nomor sama fb nya udah benar busetttttt mau verifikasi akun aja susah bgt lazada saya mau bayar paylater saya gmn ga bisa masuk,Lazada,Sangat Negatif
Pengguna Google,2,pindah aja ke apk oren ah sekarang cari promo gratis ongkir di lazada susah bener!!!,Lazada,Negatif
Pengguna Google,5,suka dgn fitur nya,Lazada,Sangat Positif
Pengguna Google,2,penarikan pembayaran COD lebih besar dari harga check out pengiriman sangat lama,Lazada,Negatif
Pengguna Google,4,belanja sering ktipu dengan diskripsi pnjual.pas reture d tolak pnjual lapor k pihak lazada gk d respon mlh pnjual msih aktiv dn brkliaran d akun dn mnjual brmacam2 produk untuk cri mngsa.😪😪,Lazada,Positif
Pengguna Google,3,pesanan tidak gagal dan pengiriman cepat,Lazada,Netral
Pengguna Google,5,app bagus,Lazada,Sangat Positif
Pengguna Google,5,tenkyou Lazada,Lazada,Sangat Positif
Pengguna Google,5,Layanan mantap berkualitas.,Lazada,Sangat Positif
Pengguna Google,3,"Kenapa kalo muncul iklan lazada langsung otomatis masuk aplikasinya sii. tanpa kepencet apapun pasti lngsung masuk ke aplikasi lazada, itu ganggu bgt pliss😭ga semua aplikasi, aku hapus iklan",Lazada,Netral
Pengguna Google,2,"ko gabisa byar pake ovoo sih cmn ngstcuk distu"" aja gada kode otp nya aneh",Lazada,Negatif
Pengguna Google,5,dengan adanya Lazada belanja lebih mudah dan praktis,Lazada,Sangat Positif
Pengguna Google,1,"Penarikan lazada saldo lambat, gratis ongkir sulit untuk digunakan. bagusan lazada lama, untuk yang sekarang sangat mengecewakan.",Lazada,Sangat Negatif
Pengguna Google,5,pelayanannya sangat bagus,Lazada,Sangat Positif
Pengguna Google,5,sangat2 membantu untuk beli2 barang kebutuhan,Lazada,Sangat Positif
Pengguna Google,5,emang gak salah si belanja di lazada cepet banget nyampe nya padahal baru juga sehari,Lazada,Sangat Positif
Pengguna Google,5,barangnya bagus dan sesuai mantaap,Lazada,Sangat Positif
Pengguna Google,5,asik sering dapat potongan,Lazada,Sangat Positif
Pengguna Google,5,puas belanja di lazada.👍👍👍,Lazada,Sangat Positif
Pengguna Google,5,alhamdulillah selama ini pengalaman yg saya dpt kan dari lazada kurir nya ramah dan pengiriman juga cepat semoga lazada slalu konsisten dlm pengiriman dan semakin maju,Lazada,Sangat Positif
Pengguna Google,1,untuk lazada tolong ya dipermudah pengembalian dana kekonsumen.belaanja dishopee atau Tokopedia pengembalian dana kerekening cuma 5 menit udah masuk..dilazada gilaaa maximal 3 hari kerja.sedang itu uang mau dipake buat belanja ketoko sebelah gara2× ditoko yg saya beli barang kosong.gak lg deh belanja cash dilazada.pengembalian uang kerekening lamaaa,Lazada,Sangat Negatif
Pengguna Google,4,"saya pengguna lazada dari 2018. Menurut pengalaman belanja saya selama ini sepertinya lazada mengalami kemunduran. Dari banyak brand besar yang memang terjamin ori jadi sekarang banyak yang melabel 'lazmall' tapi tidak jelas ke ori annya. Banyak brand juga yang mulai menghilang. Dari yang dulu beli rom&nd versi dari koreanya langsung karena barang yang dijual lebih lengkap, sekarang sudah tidak ada. Harapan saya semoga kembali membaik seperti dulu. Karena dulu saya menemukan banyak nilai plus.",Lazada,Positif
Pengguna Google,4,"bagus, cepat",Lazada,Positif
Pengguna Google,2,"udah seminggu barang ngga nyampe nyampe, dikemas mulu kapan ngirimnya",Lazada,Negatif
Pengguna Google,1,"Lazada akhir-akhir ini semakin parah mulai dari ongkir kecepatan pengiriman serta pinjaman Lazbon semakin buruk, kapok gw pinjam dilazada ini..bunga sangat tinggi terlambat sehari ribuan telpon spam masuk,. .kapok sudah bikin stress",Lazada,Sangat Negatif
Pengguna Google,1,"gmna sih saldo sya dri hari Sabtu blm balik jg ke rekening sya ,kecewa bngt smpe skrng pun uang sya blm kembali ,iya bagi situ GK seberapa tpi buat sya berarti bngt buat beli susu",Lazada,Sangat Negatif
Pengguna Google,1,"lazada makin kesini makin ga jelas makin banyak seller penipu, makin pelit gratis ongkir makin makin dah ngecewain nya",Lazada,Sangat Negatif
Pengguna Google,5,"karna baru, ya sy harap pelayan &kiriman sesuai pesanan, bisa cod , klu barang TDK sesuai pesanan sy harap BS di kembalikan/ kirim ulang,🙏",Lazada,Sangat Positif
Pengguna Google,5,sangat mudah berbelanja dan bisa di percaya,Lazada,Sangat Positif
Pengguna Google,5,Mantap Lazada,Lazada,Sangat Positif
Pengguna Google,5,sukses selalu amin,Lazada,Sangat Positif
Pengguna Google,5,Ongkir terlalu mahal untuk pengiriman minimal 3 atau 5 hari dan untuk barang yang ga sesuai gimana kalau bisa tiap toko gratis ongkir semuanya biar ga rugi.,Lazada,Sangat Positif
Pengguna Google,5,transaksi sangat mudah.banyak pilihan metode bayar,Lazada,Sangat Positif
Pengguna Google,5,bagus dan mudah mendapatkan informasi prodak,Lazada,Sangat Positif
Pengguna Google,5,mantap Lazada skrng bisa code,Lazada,Sangat Positif
Pengguna Google,1,lazada a/n Wiji Setiyo rahayu . saya mau mmberitahukn qalo saya blom bisa mmbayr cicilan lazbon. prasaan saya dh konfrim d sini dech p pihak lazada g bisa baca p gimn.??. qalo saya galbay Karna blom DA dana buat byar..g usah spam chat/ wa neror2..baru tlat udah spam k sana sini..intinya qu minta maaf qalo galbay..g usah mngancam2 sebar data/ p lagh itu..nagih yng benr ..lagian juga qalo blom d byar DA DenDanya juga. kec g da dENDA nyaa baru mo nror/ngncm gpp g usah ngncem2 lagh lazada... 🙏🙏🙏,Lazada,Sangat Negatif
Pengguna Google,5,aplikasi yg luar biasa,Lazada,Sangat Positif
Pengguna Google,5,"Demi meningkatkan kepercayaan pelanggan mohon untuk mengeliminasi para Penjual yg nakal, diantaranya BRG TDK sesuai dg diskripsi,pencairan dana return terkesan terlalu lama.",Lazada,Sangat Positif
Pengguna Google,1,"sekarang gratis ongkir susah bgt harus minimal belanja 150k,toko Orange belanja seribu aja gratis ongkir,pdhl aku belanja dilazada sebulan bisa 1 jt lebih nyicil kebutuhan satu"" belinya,jdi males huftt",Lazada,Sangat Negatif
Pengguna Google,5,senang belanja di lazada,Lazada,Sangat Positif
Pengguna Google,1,😇😇😇🫶🏼,Lazada,Sangat Negatif
Pengguna Google,5,"mantap dan bagus belanja di lasada , aman dan Amana🙏",Lazada,Sangat Positif
Pengguna Google,5,"sangat puas sekali, pokonya mantap.. 👍",Lazada,Sangat Positif
Pengguna Google,5,cepat dan terjangkau,Lazada,Sangat Positif
Pengguna Google,1,"parah banget lazada ga ada tanggung jawabnya, saya membeli 4 barang sekaligus namun yang di acc hanya 1 yang 3 nya batal otomatis, melakukan metode pembayaran via QRIS , selang beberapa jam pesanan saya di batalkan sepihak oleh pihak lazada. dan sialnya uang yg seharusnya balik ke metode pembayaran/saldo lazada , malah ga masuk sama sekali, saya co dari tgl 3 april dan sampai hari ini tgl 10 april uang masih belum masuk. sudah hubungin cs susahnnya minta ampun malah BOT TERUS yg jawabnya 🤦🏻‍♀️",Lazada,Sangat Negatif
Pengguna Google,5,SOPHISTYSCATED,Lazada,Sangat Positif
Pengguna Google,5,"mudah, praktis, efisien & toko² amanah",Lazada,Sangat Positif
Pengguna Google,5,harga nya murah barang nya bagus 👍,Lazada,Sangat Positif
Pengguna Google,1,aku sudah lama berpaling ke shopee . alasan nya karna di lazada terlalu banyak ongkos kirim dll,Lazada,Sangat Negatif
Pengguna Google,4,"Lazada Sangat membantu sekali dalam hal pencarian barang yang kita inginkan, Namun masih ada saja Oknum Penjual yang menipu, menjual barang tidak sesuai Iklan.",Lazada,Positif
Pengguna Google,2,laporan pengiriman nya masih tanggal 7 aja belum berubah,Lazada,Negatif
Pengguna Google,4,sangat bagusss mantap,Lazada,Positif
Pengguna Google,5,sangat cocok digunakan untuk membuat,Lazada,Sangat Positif
Pengguna Google,5,"suka bngt blnj di sini,bnyk amanahnya",Lazada,Sangat Positif
Pengguna Google,5,mulai demen Iki,Lazada,Sangat Positif
Pengguna Google,1,aplikasi berat di ongkir lebih baik ini aplikasi jangan ada yg download biar aplikasi ini tutup belanja di sini ongkirnya g kira2 kenapa di toko oren ongkirnya bisa lebih murah,Lazada,Sangat Negatif
Pengguna Google,5,"Plis mau sungkem sama lazada soalnya harga affordable banget ya bagi kaum² mending² kayak aku, best price sama suka banget program misi nya🔥 makin sukses lazada !",Lazada,Sangat Positif
Pengguna Google,5,lazada lebih murah harganya lebih memuaskan,Lazada,Sangat Positif
Pengguna Google,1,Kalo malam live agent/live chat pelayanan buruk tidak ada solusi dan tidak di bantu,Lazada,Sangat Negatif
Pengguna Google,5,"selalu ada yang saya inginkan, pokoknya mantap bos, trimakasih Lazada",Lazada,Sangat Positif
Pengguna Google,5,ok baik,Lazada,Sangat Positif
Pengguna Google,2,sekarang lazada gak gratis ongkir.... giliran gratis ongkir harus minimal belanja sekian baru dapat... coba dong kaya toko sebelah yang mengutamakan gratong tanpa minimum belanja... pasti lazada bkln rame lagi,Lazada,Negatif
Pengguna Google,3,"gak jelas ni apk,sulit untuk dipahami,coba contoh shopee dan tiktok dong gak ribet , masa iya untuk klaim voucher pengguna baru di suruh hapus voucher nya dulu baru bisa co , sama aja bohong , hubungi CS nya aja susah minta ampun, yg jawab chat robot, gak jelas",Lazada,Netral
Pengguna Google,4,asik,Lazada,Positif
Pengguna Google,4,kalu barang bagus aq kasih bintag 10 ga lima lg,Lazada,Positif
Pengguna Google,1,demen,Lazada,Sangat Negatif
Pengguna Google,5,semoga produk nya bagus terus,Lazada,Sangat Positif
Pengguna Google,5,"layanan Bayar ditempat plus itu bikin bingung, kebanyakan kurir kurang merhatiin lagi, padahal paket udah dibayar, tapi karna tulisan nya cod jadi di minta lagi ,kalo lagi di luar tukang paket jadi minta lagi ke orang rumah, karna samasama gak tau jg orng rumah pasti bayar dulu , jadinya doublee bayarnya, untung kurir nya udah langganan",Lazada,Sangat Positif
Pengguna Google,3,harus amanah yaa,Lazada,Netral
Pengguna Google,1,"lazada kenapa sekarang ongkirnya tambah mahal? padahal dulu lazada jadi aplikasi favorit ku buat belanja online tapi sekarang gak bisa buat di belanjain Karena ongkir nya mahal banget. barang yang mau aku beli sama ongkir nya mahalan ongkirnya,berasa bayar 2x lipat kalau mau co. kalau gini mending si oren walau pengiriman lama tapi masih bisa di buat belanja.",Lazada,Sangat Negatif
